fc′,L,fR3,t,span_vu,Lc,span_mu,span,as,dps,fpe,fR1,control
67.0,255.6,7.67,66.60000000000001,16.687880474212072,30.0,24.293707097537716,16.687880474212072,280.0,255.6,1302.0,6.98,Shear control
67.0,143.4,7.67,52.6,8.903950466191576,30.0,11.664463553951347,8.903950466191576,280.0,143.4,1302.0,6.98,Shear control
67.0,280.2,7.67,59.4,17.01908399687745,30.0,25.707026234858347,17.01908399687745,280.0,280.2,1302.0,6.98,Shear control
67.0,136.8,7.67,80.60000000000001,11.035988097938143,30.0,13.589452244526338,11.035988097938143,280.0,136.8,1302.0,6.98,Shear control
67.0,304.20000000000005,7.67,95.8,23.6740640608341,30.0,33.610716797924155,23.6740640608341,280.0,304.20000000000005,1302.0,6.98,Shear control
67.0,290.7,7.67,34.0,13.269683213373543,30.0,22.239589383167456,13.269683213373543,280.0,290.7,1302.0,6.98,Shear control
67.0,294.9,7.67,69.2,19.350259011081658,30.0,28.75933675028568,19.350259011081658,280.0,294.9,1302.0,6.98,Shear control
67.0,253.8,7.67,59.4,15.559618247392818,30.0,23.053447206587414,15.559618247392818,280.0,253.8,1302.0,6.98,Shear control
67.0,296.4,7.67,86.5,21.921340248845564,30.0,31.46250459006521,21.921340248845564,280.0,296.4,1302.0,6.98,Shear control
67.0,354.0,7.67,55.4,20.432701361829494,30.0,32.583362505095735,20.432701361829494,280.0,354.0,1302.0,6.98,Shear control
67.0,340.2,7.67,88.9,25.02739959223051,30.0,36.651303004832144,25.02739959223051,280.0,340.2,1302.0,6.98,Shear control
67.0,382.5,7.67,33.9,17.74373085421345,30.0,31.01710895468119,17.74373085421345,280.0,382.5,1302.0,6.98,Shear control
67.0,354.6,7.67,41.7,17.90581003491996,30.0,29.954695227840897,17.90581003491996,280.0,354.6,1302.0,6.98,Shear control
67.0,303.0,7.67,62.0,18.703486341942487,30.0,28.4603624604872,18.703486341942487,280.0,303.0,1302.0,6.98,Shear control
67.0,267.0,7.67,50.3,14.884862397344383,30.0,22.920892754685173,14.884862397344383,280.0,267.0,1302.0,6.98,Shear control
67.0,377.40000000000003,7.67,39.0,18.544402695034073,30.0,31.644332276786493,18.544402695034073,280.0,377.40000000000003,1302.0,6.98,Shear control
67.0,323.1,7.67,89.80000000000001,24.075178147520766,30.0,34.88147725670409,24.075178147520766,280.0,323.1,1302.0,6.98,Shear control
67.0,156.6,7.67,73.1,11.634238893362799,30.0,15.008033467840434,11.634238893362799,280.0,156.6,1302.0,6.98,Shear control
67.0,185.4,7.67,35.6,8.785234034113648,30.0,13.21986852991682,8.785234034113648,280.0,185.4,1302.0,6.98,Shear control
67.0,171.3,7.67,39.6,8.710091950761818,30.0,12.585057190497817,8.710091950761818,280.0,171.3,1302.0,6.98,Shear control
67.0,257.7,7.67,91.80000000000001,20.106383598549982,30.0,27.90616415365995,20.106383598549982,280.0,257.7,1302.0,6.98,Shear control
67.0,298.20000000000005,7.67,33.7,13.568978318593024,30.0,22.879309228849536,13.568978318593024,280.0,298.20000000000005,1302.0,6.98,Shear control
67.0,317.40000000000003,7.67,73.89999999999999,21.393439505762768,30.0,31.87735488674205,21.393439505762768,280.0,317.40000000000003,1302.0,6.98,Shear control
67.0,197.1,7.67,50.5,11.33696207279826,30.0,16.331653886450127,11.33696207279826,280.0,197.1,1302.0,6.98,Shear control
67.0,146.7,7.67,63.1,10.114821505100597,30.0,13.036643639561674,10.114821505100597,280.0,146.7,1302.0,6.98,Shear control
67.0,225.0,7.67,36.6,10.675276260509467,30.0,16.765755312976083,10.675276260509467,280.0,225.0,1302.0,6.98,Shear control
67.0,249.6,7.67,40.300000000000004,12.410209889742102,30.0,19.595581918103118,12.410209889742102,280.0,249.6,1302.0,6.98,Shear control
67.0,254.1,7.67,69.9,17.05689932010201,30.0,24.608964983079662,17.05689932010201,280.0,254.1,1302.0,6.98,Shear control
67.0,132.0,7.67,79.3,10.624092297506774,30.0,12.964590729746371,10.624092297506774,280.0,132.0,1302.0,6.98,Shear control
67.0,142.5,7.67,40.5,7.565530533049151,30.0,10.269903540007281,7.565530533049151,280.0,142.5,1302.0,6.98,Shear control
67.0,329.7,7.67,45.8,17.386712516826165,30.0,28.296071941099047,17.386712516826165,280.0,329.7,1302.0,6.98,Shear control
67.0,263.40000000000003,7.67,48.4,14.396798048492387,30.0,22.25853089809149,14.396798048492387,280.0,263.40000000000003,1302.0,6.98,Shear control
67.0,308.7,7.67,57.1,18.22724347579572,30.0,28.224983218309372,18.22724347579572,280.0,308.7,1302.0,6.98,Shear control
67.0,115.8,7.67,77.89999999999999,9.473270599551835,30.0,11.423966196081812,9.473270599551835,280.0,115.8,1302.0,6.98,Shear control
67.0,309.3,7.67,58.4,18.474620280424862,30.0,28.508427983542525,18.474620280424862,280.0,309.3,1302.0,6.98,Shear control
67.0,394.5,7.67,50.7,21.77576031831005,30.0,35.82818418960797,21.77576031831005,280.0,394.5,1302.0,6.98,Shear control
67.0,114.0,7.67,96.3,10.468883737820947,30.0,12.44668806307416,10.468883737820947,280.0,114.0,1302.0,6.98,Shear control
67.0,190.20000000000002,7.67,55.0,11.555634167149382,30.0,16.28209882532895,11.555634167149382,280.0,190.20000000000002,1302.0,6.98,Shear control
67.0,352.8,7.67,96.9,26.977288580095337,30.0,39.24076508052285,26.977288580095337,280.0,352.8,1302.0,6.98,Shear control
67.0,215.10000000000002,7.67,89.30000000000001,17.001185506522262,30.0,22.94107355281109,17.001185506522262,280.0,215.10000000000002,1302.0,6.98,Shear control
67.0,273.0,7.67,47.1,14.679007955819545,30.0,22.96373657712217,14.679007955819545,280.0,273.0,1302.0,6.98,Shear control
67.0,336.0,7.67,30.200000000000003,14.684279300332264,30.0,25.710032613356166,14.684279300332264,280.0,336.0,1302.0,6.98,Shear control
67.0,306.3,7.67,79.39999999999999,21.538890150455398,30.0,31.517392143802716,21.538890150455398,280.0,306.3,1302.0,6.98,Shear control
67.0,351.6,7.67,42.3,17.866994814941588,30.0,29.78010740315571,17.866994814941588,280.0,351.6,1302.0,6.98,Shear control
67.0,136.2,7.67,57.8,9.045759599601336,30.0,11.51171305362205,9.045759599601336,280.0,136.2,1302.0,6.98,Shear control
67.0,134.4,7.67,73.80000000000001,10.342592379534064,30.0,12.767494028491951,10.342592379534064,280.0,134.4,1302.0,6.98,Shear control
67.0,166.8,7.67,86.4,13.501618565660573,30.0,17.371820738814698,13.501618565660573,280.0,166.8,1302.0,6.98,Shear control
67.0,236.7,7.67,51.0,13.420648541584868,30.0,20.113822602497052,13.420648541584868,280.0,236.7,1302.0,6.98,Shear control
67.0,396.6,7.67,39.800000000000004,19.704483657350373,30.0,33.72923235408385,19.704483657350373,280.0,396.6,1302.0,6.98,Shear control
67.0,282.9,7.67,40.800000000000004,14.112319319272348,30.0,22.793360963863584,14.112319319272348,280.0,282.9,1302.0,6.98,Shear control
67.0,202.2,7.67,85.9,15.787867010181788,30.0,21.160815773138243,15.787867010181788,280.0,202.2,1302.0,6.98,Shear control
67.0,380.09999999999997,7.67,80.19999999999999,26.150334017487975,30.0,39.691921653496856,26.150334017487975,280.0,380.09999999999997,1302.0,6.98,Shear control
67.0,345.0,7.67,31.2,15.322978369574276,30.0,26.786362339794316,15.322978369574276,280.0,345.0,1302.0,6.98,Shear control
67.0,300.9,7.67,56.7,17.732334017582108,30.0,27.36412334574263,17.732334017582108,280.0,300.9,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,47.0,11.858634700980598,30.0,17.681651431113472,11.858634700980598,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,246.29999999999998,7.67,52.900000000000006,14.200781697891435,30.0,21.32736164560771,14.200781697891435,280.0,246.29999999999998,1302.0,6.98,Shear control
67.0,369.90000000000003,7.67,76.0,24.860553810211492,30.0,37.88881940217953,24.860553810211492,280.0,369.90000000000003,1302.0,6.98,Shear control
67.0,111.60000000000001,7.67,73.2,8.88702284863667,30.0,10.661539362958479,8.88702284863667,280.0,111.60000000000001,1302.0,6.98,Shear control
67.0,233.4,7.67,65.5,15.264357557911111,30.0,21.880980507794515,15.264357557911111,280.0,233.4,1302.0,6.98,Shear control
67.0,305.70000000000005,7.67,89.0,22.855566657495583,30.0,32.83799989343957,22.855566657495583,280.0,305.70000000000005,1302.0,6.98,Shear control
67.0,265.2,7.67,71.1,17.87722583682754,30.0,25.93292643137528,17.87722583682754,280.0,265.2,1302.0,6.98,Shear control
67.0,207.9,7.67,43.6,10.925607045492137,30.0,16.333002099236424,10.925607045492137,280.0,207.9,1302.0,6.98,Shear control
67.0,369.59999999999997,7.67,77.8,25.133481827999187,30.0,38.15508039849417,25.133481827999187,280.0,369.59999999999997,1302.0,6.98,Shear control
67.0,188.1,7.67,51.5,11.01275095388594,30.0,15.636323375915232,11.01275095388594,280.0,188.1,1302.0,6.98,Shear control
67.0,351.9,7.67,92.0,26.21607210408634,30.0,38.42025820130657,26.21607210408634,280.0,351.9,1302.0,6.98,Shear control
67.0,147.0,7.67,95.9,12.902081617780338,30.0,15.975683107174138,12.902081617780338,280.0,147.0,1302.0,6.98,Shear control
67.0,315.0,7.67,32.300000000000004,14.100337850966172,30.0,24.171943215518787,14.100337850966172,280.0,315.0,1302.0,6.98,Shear control
67.0,252.9,7.67,95.8,20.26501044529049,30.0,27.87057097658787,20.26501044529049,280.0,252.9,1302.0,6.98,Shear control
67.0,201.6,7.67,98.6,17.03617111134597,30.0,22.45818138281563,17.03617111134597,280.0,201.6,1302.0,6.98,Shear control
67.0,229.2,7.67,62.199999999999996,14.587493980310692,30.0,21.006082382466403,14.587493980310692,280.0,229.2,1302.0,6.98,Shear control
67.0,331.2,7.67,51.0,18.404971207559438,30.0,29.430920422725812,18.404971207559438,280.0,331.2,1302.0,6.98,Shear control
67.0,318.3,7.67,45.6,16.756539423475395,30.0,27.123595960502293,16.756539423475395,280.0,318.3,1302.0,6.98,Shear control
67.0,379.2,7.67,81.69999999999999,26.33578533650722,30.0,39.839394198899505,26.33578533650722,280.0,379.2,1302.0,6.98,Shear control
67.0,231.0,7.67,90.5,18.18845763281107,30.0,24.81137566242673,18.18845763281107,280.0,231.0,1302.0,6.98,Shear control
67.0,268.5,7.67,67.9,17.618656254105407,30.0,25.811378604949045,17.618656254105407,280.0,268.5,1302.0,6.98,Shear control
67.0,341.1,7.67,94.10000000000001,25.830932178305268,30.0,37.515529793273785,25.830932178305268,280.0,341.1,1302.0,6.98,Shear control
67.0,391.79999999999995,7.67,57.6,22.93244201676396,30.0,36.9166153973523,22.93244201676396,280.0,391.79999999999995,1302.0,6.98,Shear control
67.0,314.40000000000003,7.67,77.3,21.724616953602485,30.0,32.07750724500902,21.724616953602485,280.0,314.40000000000003,1302.0,6.98,Shear control
67.0,217.5,7.67,48.9,12.14253508816589,30.0,17.98970237281534,12.14253508816589,280.0,217.5,1302.0,6.98,Shear control
67.0,366.3,7.67,99.5,28.212417081744228,30.0,41.14859598771426,28.212417081744228,280.0,366.3,1302.0,6.98,Shear control
67.0,223.8,7.67,56.300000000000004,13.494846235278036,30.0,19.65179219967079,13.494846235278036,280.0,223.8,1302.0,6.98,Shear control
67.0,366.59999999999997,7.67,35.5,17.27656354909303,30.0,29.818961557131978,17.27656354909303,280.0,366.59999999999997,1302.0,6.98,Shear control
67.0,171.9,7.67,82.4,13.467616655544495,30.0,17.53457151334434,13.467616655544495,280.0,171.9,1302.0,6.98,Shear control
67.0,321.29999999999995,7.67,77.0,22.097761937611722,30.0,32.77710370915834,22.097761937611722,280.0,321.29999999999995,1302.0,6.98,Shear control
67.0,309.90000000000003,7.67,63.6,19.349871516945235,30.0,29.43741105612064,19.349871516945235,280.0,309.90000000000003,1302.0,6.98,Shear control
67.0,122.39999999999999,7.67,88.8,10.641737719648996,30.0,12.894855212555195,10.641737719648996,280.0,122.39999999999999,1302.0,6.98,Shear control
67.0,117.9,7.67,54.1,7.7708937362839725,30.0,9.75222023942769,7.7708937362839725,280.0,117.9,1302.0,6.98,Shear control
67.0,214.2,7.67,61.9,13.714106175353367,30.0,19.483363628721932,13.714106175353367,280.0,214.2,1302.0,6.98,Shear control
67.0,274.8,7.67,45.3,14.473446826007795,30.0,22.824777118740467,14.473446826007795,280.0,274.8,1302.0,6.98,Shear control
67.0,333.9,7.67,89.0,24.645041309404,30.0,35.96629855451543,24.645041309404,280.0,333.9,1302.0,6.98,Shear control
67.0,334.2,7.67,36.900000000000006,15.933935760648312,30.0,26.965432355373206,15.933935760648312,280.0,334.2,1302.0,6.98,Shear control
67.0,269.7,7.67,63.4,17.033926955163118,30.0,25.26227726370784,17.033926955163118,280.0,269.7,1302.0,6.98,Shear control
67.0,247.5,7.67,91.6,19.40875661989185,30.0,26.755254903935548,19.40875661989185,280.0,247.5,1302.0,6.98,Shear control
67.0,337.2,7.67,68.0,21.6317246865113,30.0,33.040911670581,21.6317246865113,280.0,337.2,1302.0,6.98,Shear control
67.0,149.7,7.67,86.1,12.329710313212763,30.0,15.465355351515042,12.329710313212763,280.0,149.7,1302.0,6.98,Shear control
67.0,356.4,7.67,38.5,17.367641804406166,30.0,29.466210471125812,17.367641804406166,280.0,356.4,1302.0,6.98,Shear control
67.0,298.5,7.67,54.0,17.157885997005724,30.0,26.66150914698604,17.157885997005724,280.0,298.5,1302.0,6.98,Shear control
67.0,393.0,7.67,58.7,23.20261939514448,30.0,37.25235224002025,23.20261939514448,280.0,393.0,1302.0,6.98,Shear control
67.0,248.70000000000002,7.67,42.7,12.752833140592568,30.0,19.917210475486726,12.752833140592568,280.0,248.70000000000002,1302.0,6.98,Shear control
67.0,260.40000000000003,7.67,30.200000000000003,11.190258601743393,30.0,18.755652853540653,11.190258601743393,280.0,260.40000000000003,1302.0,6.98,Shear control
67.0,119.1,7.67,53.400000000000006,7.77020082830456,30.0,9.797195863087442,7.77020082830456,280.0,119.1,1302.0,6.98,Shear control
67.0,391.5,7.67,38.4,19.14879547448514,30.0,32.9117222045402,19.14879547448514,280.0,391.5,1302.0,6.98,Shear control
67.0,165.6,7.67,58.5,10.669583068358303,30.0,14.375670227940896,10.669583068358303,280.0,165.6,1302.0,6.98,Shear control
67.0,118.8,7.67,83.2,10.026310592760238,30.0,12.113676757521796,10.026310592760238,280.0,118.8,1302.0,6.98,Shear control
67.0,194.39999999999998,7.67,40.4,9.849607363936537,30.0,14.676379692672791,9.849607363936537,280.0,194.39999999999998,1302.0,6.98,Shear control
67.0,138.3,7.67,34.4,6.694386745357859,30.0,9.23549948759669,6.694386745357859,280.0,138.3,1302.0,6.98,Shear control
67.0,193.5,7.67,47.800000000000004,10.805615647616817,30.0,15.636405255419083,10.805615647616817,280.0,193.5,1302.0,6.98,Shear control
67.0,158.4,7.67,56.2,10.04298930687224,30.0,13.439451628458817,10.04298930687224,280.0,158.4,1302.0,6.98,Shear control
67.0,312.90000000000003,7.67,41.7,15.771945136299673,30.0,25.847866942996482,15.771945136299673,280.0,312.90000000000003,1302.0,6.98,Shear control
67.0,192.0,7.67,64.10000000000001,12.745691529098625,30.0,17.585671936474586,12.745691529098625,280.0,192.0,1302.0,6.98,Shear control
67.0,126.3,7.67,46.199999999999996,7.446514377244744,30.0,9.746144653290004,7.446514377244744,280.0,126.3,1302.0,6.98,Shear control
67.0,344.7,7.67,36.7,16.418962829395806,30.0,27.943346140672492,16.418962829395806,280.0,344.7,1302.0,6.98,Shear control
67.0,287.1,7.67,60.8,17.620425657677934,30.0,26.63222538649328,17.620425657677934,280.0,287.1,1302.0,6.98,Shear control
67.0,396.0,7.67,62.4,24.04677098924541,30.0,38.268759768320535,24.04677098924541,280.0,396.0,1302.0,6.98,Shear control
67.0,228.6,7.67,85.8,17.491902456732756,30.0,23.98718908095845,17.491902456732756,280.0,228.6,1302.0,6.98,Shear control
67.0,388.79999999999995,7.67,71.6,25.24516646697357,30.0,39.17081703523605,25.24516646697357,280.0,388.79999999999995,1302.0,6.98,Shear control
67.0,155.1,7.67,53.5,9.584338924374817,30.0,12.83608322454435,9.584338924374817,280.0,155.1,1302.0,6.98,Shear control
67.0,363.9,7.67,38.9,17.8305548369883,30.0,30.288067210625037,17.8305548369883,280.0,363.9,1302.0,6.98,Shear control
67.0,196.5,7.67,99.3,16.74273223173533,30.0,21.952788509449245,16.74273223173533,280.0,196.5,1302.0,6.98,Shear control
67.0,213.0,7.67,35.9,10.030184863578754,30.0,15.606019637349586,10.030184863578754,280.0,213.0,1302.0,6.98,Shear control
67.0,359.09999999999997,7.67,34.5,16.69490146461465,30.0,28.869526587008494,16.69490146461465,280.0,359.09999999999997,1302.0,6.98,Shear control
67.0,148.2,7.67,56.599999999999994,9.555111406652237,30.0,12.52459683457164,9.555111406652237,280.0,148.2,1302.0,6.98,Shear control
67.0,252.6,7.67,33.099999999999994,11.3481254782646,30.0,18.6041860839198,11.3481254782646,280.0,252.6,1302.0,6.98,Shear control
67.0,277.5,7.67,69.3,18.34560169250939,30.0,26.9531966464072,18.34560169250939,280.0,277.5,1302.0,6.98,Shear control
67.0,325.5,7.67,87.5,23.900145237707022,30.0,34.81412856269866,23.900145237707022,280.0,325.5,1302.0,6.98,Shear control
67.0,139.5,7.67,63.4,9.743320863656267,30.0,12.360057100581747,9.743320863656267,280.0,139.5,1302.0,6.98,Shear control
67.0,191.39999999999998,7.67,86.5,15.141428093953772,30.0,20.058942543766527,15.141428093953772,280.0,191.39999999999998,1302.0,6.98,Shear control
67.0,384.90000000000003,7.67,55.1,22.084666979693534,30.0,35.715837086600686,22.084666979693534,280.0,384.90000000000003,1302.0,6.98,Shear control
67.0,301.8,7.67,64.9,19.09186572057117,30.0,28.8058266670992,19.09186572057117,280.0,301.8,1302.0,6.98,Shear control
67.0,374.7,7.67,31.6,16.864381512791514,30.0,29.73212118508811,16.864381512791514,280.0,374.7,1302.0,6.98,Shear control
67.0,289.8,7.67,38.4,14.026755792217852,30.0,23.0010253392786,14.026755792217852,280.0,289.8,1302.0,6.98,Shear control
67.0,206.4,7.67,76.5,15.022662727485562,30.0,20.527695061167204,15.022662727485562,280.0,206.4,1302.0,6.98,Shear control
67.0,244.5,7.67,36.3,11.516866090040736,30.0,18.447707011223564,11.516866090040736,280.0,244.5,1302.0,6.98,Shear control
67.0,197.7,7.67,30.3,8.529346461491059,30.0,13.432977830871703,8.529346461491059,280.0,197.7,1302.0,6.98,Shear control
67.0,163.5,7.67,38.1,8.180861492729857,30.0,11.734463935678741,8.180861492729857,280.0,163.5,1302.0,6.98,Shear control
67.0,143.1,7.67,67.3,10.302272620041474,30.0,13.082059691567698,10.302272620041474,280.0,143.1,1302.0,6.98,Shear control
67.0,249.9,7.67,78.8,17.982828806711872,30.0,25.381797085120578,17.982828806711872,280.0,249.9,1302.0,6.98,Shear control
67.0,234.3,7.67,64.19999999999999,15.142025378407277,30.0,21.792363893708043,15.142025378407277,280.0,234.3,1302.0,6.98,Shear control
67.0,278.7,7.67,37.8,13.382846345907211,30.0,21.84711124303843,13.382846345907211,280.0,278.7,1302.0,6.98,Shear control
67.0,123.30000000000001,7.67,68.3,9.235294684126497,30.0,11.445511239801771,9.235294684126497,280.0,123.30000000000001,1302.0,6.98,Shear control
67.0,240.6,7.67,99.2,19.816190331175786,30.0,26.900457052514028,19.816190331175786,280.0,240.6,1302.0,6.98,Shear control
67.0,117.0,7.67,60.699999999999996,8.274039811991807,30.0,10.227091296251949,8.274039811991807,280.0,117.0,1302.0,6.98,Shear control
67.0,272.7,7.67,39.300000000000004,13.354427074697059,30.0,21.561181652766734,13.354427074697059,280.0,272.7,1302.0,6.98,Shear control
67.0,220.20000000000002,7.67,94.7,17.926062471821155,30.0,24.112825376042846,17.926062471821155,280.0,220.20000000000002,1302.0,6.98,Shear control
67.0,334.5,7.67,88.8,24.654042258185097,30.0,36.002585580803164,24.654042258185097,280.0,334.5,1302.0,6.98,Shear control
67.0,259.2,7.67,42.0,13.15195103980043,30.0,20.776641151495685,13.15195103980043,280.0,259.2,1302.0,6.98,Shear control
67.0,387.6,7.67,47.6,20.799527988059534,30.0,34.487878777984015,20.799527988059534,280.0,387.6,1302.0,6.98,Shear control
67.0,126.6,7.67,45.6,7.401165377834099,30.0,9.712341979945469,7.401165377834099,280.0,126.6,1302.0,6.98,Shear control
67.0,263.1,7.67,44.0,13.671924088318661,30.0,21.48615369386046,13.671924088318661,280.0,263.1,1302.0,6.98,Shear control
67.0,134.1,7.67,62.9,9.398616342519377,30.0,11.784248282978007,9.398616342519377,280.0,134.1,1302.0,6.98,Shear control
67.0,384.29999999999995,7.67,90.0,27.942799164319794,30.0,41.72789807201816,27.942799164319794,280.0,384.29999999999995,1302.0,6.98,Shear control
67.0,281.7,7.67,89.1,21.329575048725513,30.0,30.201966359967045,21.329575048725513,280.0,281.7,1302.0,6.98,Shear control
67.0,211.2,7.67,55.7,12.745507809536042,30.0,18.35903661539659,12.745507809536042,280.0,211.2,1302.0,6.98,Shear control
67.0,180.9,7.67,50.1,10.479386932459194,30.0,14.796273939503552,10.479386932459194,280.0,180.9,1302.0,6.98,Shear control
67.0,144.9,7.67,30.5,6.480070177994116,30.0,9.285923099280456,6.480070177994116,280.0,144.9,1302.0,6.98,Shear control
67.0,392.40000000000003,7.67,63.5,24.039869048008214,30.0,38.094095185415384,24.039869048008214,280.0,392.40000000000003,1302.0,6.98,Shear control
67.0,389.7,7.67,77.5,26.286118536443077,30.0,40.283363105736335,26.286118536443077,280.0,389.7,1302.0,6.98,Shear control
67.0,324.6,7.67,57.3,19.139289220724482,30.0,29.891356876488537,19.139289220724482,280.0,324.6,1302.0,6.98,Shear control
67.0,369.3,7.67,33.300000000000004,16.955061892420275,30.0,29.594311898777338,16.955061892420275,280.0,369.3,1302.0,6.98,Shear control
67.0,155.70000000000002,7.67,49.3,9.154017054344022,30.0,12.420095121189474,9.154017054344022,280.0,155.70000000000002,1302.0,6.98,Shear control
67.0,165.3,7.67,74.1,12.257299884273506,30.0,16.006379052357268,12.257299884273506,280.0,165.3,1302.0,6.98,Shear control
67.0,361.20000000000005,7.67,66.9,22.84114710468444,30.0,35.40765415338807,22.84114710468444,280.0,361.20000000000005,1302.0,6.98,Shear control
67.0,180.60000000000002,7.67,36.0,8.635571727112378,30.0,12.877125705572423,8.635571727112378,280.0,180.60000000000002,1302.0,6.98,Shear control
67.0,275.7,7.67,87.4,20.72193519157198,30.0,29.31522837376311,20.72193519157198,280.0,275.7,1302.0,6.98,Shear control
67.0,322.79999999999995,7.67,95.69999999999999,24.874279761912295,30.0,35.68611478840236,24.874279761912295,280.0,322.79999999999995,1302.0,6.98,Shear control
67.0,332.7,7.67,79.69999999999999,23.198118353861386,30.0,34.43203113287551,23.198118353861386,280.0,332.7,1302.0,6.98,Shear control
67.0,161.39999999999998,7.67,49.6,9.46396634472256,30.0,12.967248920323382,9.46396634472256,280.0,161.39999999999998,1302.0,6.98,Shear control
67.0,299.09999999999997,7.67,87.3,22.20216086387835,30.0,31.870759516689937,22.20216086387835,280.0,299.09999999999997,1302.0,6.98,Shear control
67.0,213.60000000000002,7.67,81.0,15.982590155903875,30.0,21.81535613915369,15.982590155903875,280.0,213.60000000000002,1302.0,6.98,Shear control
67.0,356.1,7.67,93.89999999999999,26.75773224699489,30.0,39.173671195294574,26.75773224699489,280.0,356.1,1302.0,6.98,Shear control
67.0,149.10000000000002,7.67,54.199999999999996,9.354954343533434,30.0,12.356949033400344,9.354954343533434,280.0,149.10000000000002,1302.0,6.98,Shear control
67.0,283.8,7.67,66.4,18.28546946903264,30.0,27.170389684271136,18.28546946903264,280.0,283.8,1302.0,6.98,Shear control
67.0,119.7,7.67,96.8,10.933150059708268,30.0,13.13009504998859,10.933150059708268,280.0,119.7,1302.0,6.98,Shear control
67.0,318.0,7.67,58.5,18.974678224708857,30.0,29.42042188692631,18.974678224708857,280.0,318.0,1302.0,6.98,Shear control
67.0,304.8,7.67,57.1,18.012325824478424,30.0,27.828131296923907,18.012325824478424,280.0,304.8,1302.0,6.98,Shear control
67.0,143.7,7.67,35.4,7.027358417306888,30.0,9.781983655013189,7.027358417306888,280.0,143.7,1302.0,6.98,Shear control
67.0,240.0,7.67,38.199999999999996,11.617648253614185,30.0,18.367633805265434,11.617648253614185,280.0,240.0,1302.0,6.98,Shear control
67.0,295.5,7.67,82.10000000000001,21.25628428783675,30.0,30.73987140397379,21.25628428783675,280.0,295.5,1302.0,6.98,Shear control
67.0,373.8,7.67,45.400000000000006,19.633095276017645,30.0,32.63571806977488,19.633095276017645,280.0,373.8,1302.0,6.98,Shear control
67.0,198.0,7.67,38.199999999999996,9.702164692988319,30.0,14.66546544521856,9.702164692988319,280.0,198.0,1302.0,6.98,Shear control
67.0,342.3,7.67,30.599999999999998,15.068987244918523,30.0,26.395869677819924,15.068987244918523,280.0,342.3,1302.0,6.98,Shear control
67.0,384.0,7.67,43.0,19.697119430536176,30.0,33.15957715875657,19.697119430536176,280.0,384.0,1302.0,6.98,Shear control
67.0,346.2,7.67,39.6,17.065232637738983,30.0,28.69357523622967,17.065232637738983,280.0,346.2,1302.0,6.98,Shear control
67.0,162.3,7.67,73.6,12.026812218571711,30.0,15.645642704566656,12.026812218571711,280.0,162.3,1302.0,6.98,Shear control
67.0,237.0,7.67,54.5,13.943949593290956,30.0,20.668503837315154,13.943949593290956,280.0,237.0,1302.0,6.98,Shear control
67.0,295.20000000000005,7.67,42.2,14.969816134743427,30.0,24.227379248159895,14.969816134743427,280.0,295.20000000000005,1302.0,6.98,Shear control
67.0,289.5,7.67,75.6,19.96796168675205,30.0,29.15026468952485,19.96796168675205,280.0,289.5,1302.0,6.98,Shear control
67.0,318.6,7.67,56.800000000000004,18.723164986360164,30.0,29.187727012363215,18.723164986360164,280.0,318.6,1302.0,6.98,Shear control
67.0,170.7,7.67,83.0,13.446408918290404,30.0,17.464788784836426,13.446408918290404,280.0,170.7,1302.0,6.98,Shear control
67.0,285.0,7.67,35.4,13.255636603755843,30.0,21.982210595691555,13.255636603755843,280.0,285.0,1302.0,6.98,Shear control
67.0,221.4,7.67,38.699999999999996,10.835411638061766,30.0,16.78520265732162,10.835411638061766,280.0,221.4,1302.0,6.98,Shear control
67.0,311.40000000000003,7.67,51.4,17.4132445032811,30.0,27.50148224663721,17.4132445032811,280.0,311.40000000000003,1302.0,6.98,Shear control
67.0,193.20000000000002,7.67,48.099999999999994,10.83026066829048,30.0,15.65026475944386,10.83026066829048,280.0,193.20000000000002,1302.0,6.98,Shear control
67.0,312.3,7.67,84.8,22.685848830706803,30.0,32.96456756787898,22.685848830706803,280.0,312.3,1302.0,6.98,Shear control
67.0,370.8,7.67,89.5,27.029834776413157,30.0,40.15278868618785,27.029834776413157,280.0,370.8,1302.0,6.98,Shear control
67.0,220.5,7.67,76.2,15.851652749102616,30.0,21.954947862801134,15.851652749102616,280.0,220.5,1302.0,6.98,Shear control
67.0,163.20000000000002,7.67,68.5,11.580192732805765,30.0,15.218895909544395,11.580192732805765,280.0,163.20000000000002,1302.0,6.98,Shear control
67.0,187.79999999999998,7.67,48.4,10.604989728970597,30.0,15.201847710687488,10.604989728970597,280.0,187.79999999999998,1302.0,6.98,Shear control
67.0,188.4,7.67,97.19999999999999,15.972111860521942,30.0,20.824253772023784,15.972111860521942,280.0,188.4,1302.0,6.98,Shear control
67.0,338.1,7.67,79.60000000000001,23.51202491217893,30.0,35.00567742876157,23.51202491217893,280.0,338.1,1302.0,6.98,Shear control
67.0,129.3,7.67,51.3,8.081222266309343,30.0,10.500079952149209,8.081222266309343,280.0,129.3,1302.0,6.98,Shear control
67.0,199.5,7.67,98.8,16.90738144724016,30.0,22.241824173806403,16.90738144724016,280.0,199.5,1302.0,6.98,Shear control
67.0,297.9,7.67,93.2,22.918795279552707,30.0,32.55237416789359,22.918795279552707,280.0,297.9,1302.0,6.98,Shear control
